ID,y
1,82.0818983623
2,103.743958585
3,81.5498857961
4,78.8544698018
5,124.233297657
8,93.8058845196
10,114.403218485
11,95.341862698
12,116.847165698
14,95.2874840101
15,116.630999908
16,106.110183441
17,103.571054005
19,94.9479429723
20,105.454827105
21,106.30958161
22,117.851180472
23,102.419514663
26,97.2966540592
28,94.1216696551
29,96.1896443267
33,95.9850872146
35,94.6846603766
41,97.8046869797
42,94.310756326
43,117.188899623
45,103.611173492
46,104.051305144
51,93.9095713099
53,80.0555454206
55,112.795483502
56,94.1665828518
57,104.321204189
58,95.3114634567
59,104.605912505
63,112.343038494
64,95.2386664753
65,105.096419243
69,97.2684304374
71,94.5873235607
72,104.111645247
73,94.3972647695
76,104.49213373
77,103.934849891
78,115.679939191
82,94.2760303645
83,105.049493171
84,94.1912594774
85,103.934257846
87,112.119642179
88,96.9660937627
89,113.023123816
91,94.1604841286
93,94.5861938606
94,104.16834844
95,97.4115914895
96,111.030364171
97,94.8222021971
98,113.154144575
99,93.8966259468
101,104.073530004
103,113.023078159
104,93.7861720714
105,111.847219761
110,94.3987389454
111,112.480602119
113,112.593709
114,93.2700510296
115,115.610197457
117,113.023032503
120,94.1127537158
121,112.523095752
122,93.9501190196
123,112.760298542
126,112.409599832
132,112.204558429
135,104.733188398
137,104.226795703
138,94.3993294888
140,94.3608279555
142,113.04279305
144,112.151072502
148,94.0924312095
149,115.881090071
155,94.1672908885
156,112.182184186
157,96.1139605667
162,112.917401741
163,94.4459787838
167,94.3365500493
172,116.250772937
179,112.847937877
180,94.9581925053
181,111.39273302
182,94.7367159769
183,113.045247685
185,113.059820935
187,111.869049032
188,94.004391039
189,93.9314691797
191,94.0994168331
192,112.670496976
193,94.9585345763
194,111.823028584
195,93.5775775071
196,112.96706503
198,94.644378483
199,112.336424754
201,104.331968401
204,94.3239189382
205,105.858662136
206,94.1872900936
210,94.1461775005
211,104.09464039
216,112.420513906
219,115.05758835
220,93.7014660764
221,112.014657626
226,111.386467492
227,94.1389920338
228,112.237827067
230,112.246769824
231,93.5973770761
235,116.633673707
236,93.9025696527
238,113.680551108
242,104.759964723
243,93.8915649891
244,80.3827921271
245,112.072446979
247,118.337984831
248,93.7525111501
249,93.914979223
250,111.895943187
251,93.9025207349
253,116.632478226
254,93.6291505392
256,93.999985616
257,93.918468868
258,112.351862512
259,94.019778191
262,79.6381035277
266,94.2313820223
267,115.734289541
272,103.342930351
273,113.023271439
275,100.867918834
276,113.500870866
279,94.4412329163
280,105.148956004
283,94.2257170161
285,112.305954778
288,113.023222521
289,94.9162482909
290,104.344426874
291,94.3669396587
292,110.86400494
293,112.502576332
296,106.95100312
297,111.868720819
298,115.153678518
299,94.2616431835
304,93.409122172
305,87.4011241711
306,94.2499385458
307,111.369708585
311,110.239615706
313,111.372283012
314,93.6404738376
316,94.6532396768
324,95.9270129138
327,94.2655640885
329,93.5556623466
330,111.903067546
337,104.193315928
338,94.6730498232
339,105.631052506
340,94.8777428904
343,93.3729212475
345,115.142161267
346,94.0502302136
347,116.299290487
349,111.70530209
350,93.6318409245
352,112.548877453
353,93.6125375776
354,78.7011976727
357,93.8978816616
358,112.756804663
362,115.428081001
364,116.972404609
365,113.703391098
366,94.0023394918
367,111.953689985
368,94.2799575906
370,78.8685515207
373,94.5563250588
377,93.7069950676
378,112.399531188
382,104.426574717
384,112.159101769
390,95.2662523266
392,111.780314388
393,112.138529684
395,94.6760425921
396,104.565231349
399,78.6087675828
406,111.452759752
408,111.452753229
409,93.7670957456
410,79.7148887118
412,112.009975402
413,92.6254242879
419,95.0696092904
420,112.902690116
421,92.7387710012
430,102.760834667
434,93.8289965173
436,94.6202824906
437,94.128186738
438,92.9979547579
439,112.887857646
440,94.0573272603
443,113.30810217
446,94.223306734
448,94.3442949896
452,94.5059931749
453,104.465600703
457,104.436228448
458,94.1604001825
459,113.813523602
460,103.839921437
462,105.157754793
464,104.347319647
465,115.071358243
467,116.791446346
471,111.819851677
472,77.9769501117
473,93.9910577254
475,94.3232792984
480,94.6686904126
488,112.655962619
490,111.440110934
491,103.839637904
492,78.7389798468
493,93.9022980651
497,93.0564363835
498,112.532501662
499,94.2627675493
500,112.313068333
501,94.1937682525
502,114.642351899
506,79.8959309931
510,112.096183231
511,93.3224963788
512,93.3687252181
516,111.609718534
518,93.6044463127
519,115.899284984
521,93.2128384133
522,112.870763923
526,112.176453318
529,95.3546948673
532,111.691326329
533,94.032897293
536,113.066177438
537,99.9986935064
539,94.2965781883
540,104.051407427
541,93.8302142194
543,93.8991349337
546,112.383983919
547,93.8788732349
548,79.3063180878
551,93.8739685729
552,103.802450998
556,103.139551833
557,94.5734209611
558,112.023288047
559,94.3734172616
560,105.69931655
562,105.751540863
566,94.3549008884
570,112.507486583
571,94.1383774861
572,105.202096146
573,94.0577924662
575,115.053757081
576,111.209066137
577,93.1377794928
579,93.3521625947
580,111.40213018
581,111.949089624
589,111.443526481
591,103.158263272
593,94.3009599696
594,103.128357181
595,94.4560044259
598,93.9130227558
602,111.284603905
604,112.46570395
606,112.232606512
608,93.8865066455
609,104.213513033
610,93.973286356
616,111.992505026
617,93.9727357335
618,104.180999068
620,104.376013958
622,112.414316166
623,92.9411990954
624,125.173822602
626,111.970896487
628,112.343105235
629,93.8296858279
630,112.160512043
637,94.6886129692
638,104.515282463
643,94.7432246559
645,94.6681523175
646,115.345293953
648,94.9435961552
652,94.3744339643
653,94.1172665633
654,112.539851194
656,112.212207953
657,94.5662295357
659,94.3873536182
660,105.101661013
663,93.4699645427
664,112.513489542
666,103.597375249
668,111.699710017
669,93.9310438601
671,94.748386515
675,93.1514134456
677,94.1777427993
678,111.274831273
679,104.620260307
682,94.4330573091
685,103.943962456
687,94.0562395516
688,93.9486067293
693,111.948438302
696,95.2772238714
698,94.2218811472
701,96.9706248391
704,103.938328663
705,115.88810333
709,112.922758987
710,93.9846434326
711,104.485872718
712,94.8021806444
714,111.957868414
715,94.1642197449
716,111.493878302
717,93.5968560719
720,115.177132171
721,94.0848176178
724,108.914592291
725,94.1032409803
726,113.136751879
728,112.678029971
731,94.1385092412
734,105.180901887
738,94.2794109204
745,111.728694746
746,93.7686197552
751,80.4145160782
754,93.781181622
756,94.071121193
758,94.3408850156
759,113.721885177
761,115.299743969
766,94.4183956361
767,111.431408485
768,93.0618657503
769,112.46232772
770,97.1099000167
771,79.0561470643
772,105.152571245
773,93.9169076153
774,112.047653822
776,112.145829978
777,94.4465455342
780,116.64367234
782,104.16100793
787,103.483795955
788,94.2755329996
792,93.395542975
793,112.041775799
798,94.477199264
800,93.632383561
806,111.519204302
809,112.867791145
811,113.760851029
812,92.8070183685
814,115.280387021
816,104.368999567
817,94.4391041968
818,108.143548261
820,113.26948671
823,94.2901836668
829,93.0265944915
830,112.930809348
831,92.984762522
834,111.942553976
839,94.4072426939
841,79.3819643205
844,104.249466931
845,93.86778365
848,93.6158747001
850,95.2089459966
851,104.005951307
852,96.726622094
854,93.6914783141
855,94.5626460453
856,103.597016944
859,103.645287254
861,112.030837201
864,93.8212903678
865,112.223473997
866,94.1612852291
867,93.7666809471
869,94.6645913072
871,93.6167992127
872,111.549697377
882,103.656724727
883,93.9229454544
885,94.5855912004
888,95.3371217111
893,111.708831468
901,111.463602931
903,103.965415268
904,94.4646500254
905,104.548198329
910,94.7815993224
911,113.259334725
914,112.853221384
918,113.509243232
921,93.3839299607
928,94.0002124473
929,104.297032994
932,94.5260207996
933,105.285409282
934,94.793491574
935,112.316415881
937,79.29985151
939,94.7689249232
940,103.601783107
941,95.2673913155
942,103.242337216
943,94.2148336833
944,103.749083227
947,111.568228728
949,112.230882858
951,112.280450181
952,94.8326184897
953,103.969089794
954,78.4132644656
957,112.271330707
959,93.0838678267
960,115.617070395
963,115.267037946
965,111.57291551
967,104.156681108
971,94.1414695054
972,78.6734982707
973,94.2978962483
974,112.354862913
975,96.283614969
978,117.077326422
980,112.449608056
981,94.6195635792
984,112.963245481
986,94.7984565751
988,93.2190157217
989,112.183122101
990,103.776626131
992,111.579288219
996,94.4510936564
999,113.45046925
1000,94.2449343714
1001,112.160278707
1002,93.1420581389
1003,112.227143827
1004,93.1749877127
1008,111.627022236
1009,94.4628703995
1010,105.62672921
1012,116.543017757
1013,93.4102446376
1014,112.846233321
1015,94.7539562504
1016,116.060970633
1019,95.6325228081
1020,113.560241158
1021,94.8106105001
1022,104.148696114
1024,94.8106007165
1025,79.9315875259
1027,94.6338636381
1028,105.230876092
1029,96.4092323222
1030,94.1694078797
1033,112.415873507
1036,94.553572093
1037,112.17027592
1038,93.905683237
1042,94.9840278641
1043,104.25960568
1044,94.1808585143
1045,111.898508017
1047,114.871152249
1050,93.8665290606
1051,111.693736428
1054,94.2685410514
1056,94.6315870569
1057,93.972373431
1059,94.9776625044
1062,103.868464504
1063,104.392685415
1064,94.6315609675
1066,93.9013449348
1070,104.861496643
1076,112.358238158
1077,102.431934551
1078,111.706742378
1080,112.502075387
1082,112.613889921
1083,94.3942479265
1089,114.252388287
1091,95.4343219347
1093,94.3426490804
1097,94.0574005841
1099,93.5050957102
1101,94.9786159019
1103,96.9925404942
1104,112.378029048
1106,111.864022586
1109,94.3072007133
1110,112.462237996
1111,94.654876744
1112,111.706149224
